cmx,cmy,cmz,m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,cmxf,cmyf,cmzf,x1f,y1f,z1f,vx1f,vy1f,vz1f,x2f,y2f,z2f,vx2f,vy2f,vz2f,x3f,y3f,z3f,vx3f,vy3f,vz3f,ticks
-17.13111,11.540025,-7.152386,14.920978,-38.957275,-31.789612,135.05325,4.8790417,3.5872002,4.7959337,8.992714,-181.39651,55.364563,-25.858276,-4.7955556,-3.416586,0.8135576,5.7196674,60.417114,-38.714508,-150.83174,0.34162712,4.982581,-3.9927487,16.775045,14.647583,-93.89398,149.81543,-0.533175,1.8140125,-2.390449,8.661896,12.854462,-5.1455383,-137.52873,3.3973684,-1.8388124,-2.7179337,3.5980878,166.85095,178.27148,109.08234,3.5861893,-0.9178238,-4.135936,14.438749,-130.03589,-161.56662,218.47595,-3.7494926,-3.2719083,0.69060516,15.376802,67.491455,-65.18083,-294.63354,2.9081874,3.0646763,-0.6461735,4.5108595,57.358154,13.453125,234.40631,-4.1684103,-1.638133,-1.4045758,11.624627,-133.05952,-257.50458,67.54358,3.2275753,3.1884756,3.3953304,21.683094,-294.26743,-7.8550415,-167.40614,4.3136444,1.0338502,-0.7389498,18.618168,-184.00716,-175.03714,-290.6651,-1.1159694,-4.124307,0.22405815,8.950056,-165.28029,104.71509,-93.420944,-0.55413675,4.022937,-3.885876,4.6705747,-59.735184,167.57596,-200.42227,-3.4455996,2.3848724,-4.6906223,7.6006813,-214.39505,-70.97351,111.761536,-0.4124012,-4.047527,3.3493805,14.126931,117.75333,-76.9765,258.21576,-4.125841,-4.274867,3.5504274,7.8202085,49.00232,-112.99303,-179.5579,0.82549477,4.5758,3.0767555,1.9448845,-19.348877,217.05688,292.85364,0.52090406,2.6197524,-3.2017183,28.277811,183.582,-277.9984,-268.8995,-3.9434462,-4.462977,1.7049513,6.9738297,12.510437,203.52197,-259.28052,-4.107292,-1.00424,-3.3502638,22.438162,-128.05574,281.28918,-28.246857,-1.5800328,-0.16644001,-4.24324,4.295937,-38.150055,-232.08578,130.87811,2.01412,-0.023916245,-1.0419977,28.585215,-90.267456,177.98087,287.23383,3.9605045,2.207035,-0.18853664,2.2422667,-156.70163,228.6756,-268.45966,2.8026538,-2.1491706,-0.99435997,1.7964966,74.08072,56.519684,250.2417,0.9062867,-4.8109202,1.76962,28.94729,-52.631958,-64.54822,-202.68913,-4.6714497,4.0042458,-1.2149704,20.356174,-32.51291,-263.99973,-14.0,-4.5562463,-3.9713943,3.1355562,8.555084,29.952972,-186.47134,-218.78146,-4.799354,3.273941,0.33170128,29.345179,83.209564,55.526886,250.3695,-3.6273675,-3.7728949,4.512863,27.440464,-197.35526,-146.33334,226.37384,-3.288852,1.7189131,1.5558362,2.3966923,-111.72441,-204.17143,251.26013,3.5237255,-4.0914497,-0.9917774,19.058363,-5.040222,96.55191,-197.90414,-1.127861,1.2729578,3.5172453,17.855236,70.2005,-198.64894,153.18481,-2.6776738,-2.2495532,-1.2611258,20.284737,-190.42764,11.082794,99.3537,0.9766102,-2.7399902,0.5891471,13.827686,43.5083,177.04279,-245.20087,-0.61991596,-2.2973876,2.1390247,13.362236,-58.353638,-84.28941,150.36536,3.8168507,-2.7520108,-2.5439568,8.864463,-37.851837,-15.945129,-20.729553,-3.5018861,2.2202291,2.2605257,27.814,83.36017,-157.94664,-12.801788,-4.8070107,2.2177148,-0.6089783,16.259205,-166.09904,8.573334,167.32059,2.964178,4.237747,-1.2368722,23.938757,-215.28192,-209.99872,-295.7854,0.8445215,3.5234318,4.7577887,18.205168,-117.13097,-271.9977,-87.21457,-1.4732468,2.6101952,-1.2103839,14.750625,291.74213,73.53229,-160.79349,4.4376106,1.6215429,1.1827421,25.296692,-143.85657,148.71722,-69.4646,1.9287801,2.248457,4.421151,20.476782,-266.8621,6.45755,38.062805,2.7409954,-4.955923,-0.6575947,22.113941,-79.258026,-260.39355,196.60059,2.3839235,4.675084,-3.0918777,7.9763746,-23.471588,-72.686035,-282.18695,4.6233063,0.5934801,0.8115244,12.879273,-53.08786,235.62024,-249.65587,3.8781528,1.2271986,0.37182236,3.6938953,-174.65047,-287.37567,-207.10841,-4.995394,-1.7647223,-1.0828452,11.42346,123.89249,235.54608,298.52777,-0.32055902,3.6330595,0.17226458,25.010332,-222.4993,277.74213,-120.53471,-2.6050377,-3.3348203,4.044032,29.950077,4.226227,268.22803,-288.8868,-3.0615795,-0.8111563,3.6374483,4.105361,-83.155136,-285.49896,-57.330505,1.1528778,-1.9728184,-2.6634395,12.336322,-177.27911,-48.549133,48.642853,3.762785,0.26221085,3.3493843,1.6938701,258.65118,-135.11273,-98.405,2.0963726,2.7592316,-0.7572899,12.9585705,286.14758,-182.29456,-288.95544,3.6482592,0.34921217,-4.3177977,29.250097,-179.92537,279.95337,-143.12955,-2.400456,-1.9569759,1.845149,1.2809076,179.77402,131.05573,47.702454,4.6489487,1.411109,-0.2123642,23.58265,-163.23466,-136.80704,155.68362,-0.19258595,-4.16552,-3.5750759,13.694961,286.82446,-30.674591,-81.36044,3.1698885,-0.28234196,4.723218,2.8737006,-103.29698,247.59406,59.085632,3.1018696,-1.0485191,0.20299196,18.349281,66.96103,-4.1767273,-153.34561,4.7645845,-0.07657051,4.9184837,5.545645,-87.65166,-294.4091,-73.57883,4.4515247,-3.804586,-1.295079,25.956589,89.87915,-105.174286,-249.74377,-3.1796134,-0.39627647,-3.3255024,29.568483,2.2063599,141.13205,-18.270569,-2.2217078,-0.016906738,2.694075,29.817118,-29.887604,195.03549,197.24213,0.5144782,-1.0233641,0.8920231,23.071218,102.89542,63.08438,276.95874,-4.0264964,2.465619,1.1185927,3.546389,299.1388,-244.76483,-131.2397,1.923316,3.0378542,-0.2763648,13.370558,82.81488,-10.809235,16.838959,-3.303628,-1.3892591,4.0174685,18.24566,-179.11667,136.35419,73.702484,4.6683245,-4.1652727,-2.6548953,4.7801933,78.50592,79.80112,-39.74478,0.58761597,-2.7747166,1.8310585,26.103352,246.71063,34.168243,-296.72977,-1.0193462,-0.89381886,-2.4586515,7.813934,-275.2011,-49.405075,-237.03275,3.0310593,3.3941927,0.061312675,24.665714,56.000366,296.8498,165.55768,4.5678225,0.0150465965,3.3022747,18.64599,-100.15901,-36.485718,276.5172,3.096014,-1.687221,0.72705746,18.265038,178.4007,1.5883789,-210.00427,-2.8349547,-4.8006477,-3.8761759,6.9416685,-43.901764,-154.8739,-31.829407,-4.2067327,4.9887066,4.5596237,12.343664,203.85202,214.49939,-58.49948,1.154077,0.86915207,-4.7904735,6.421779,-241.5749,231.63245,-23.266754,-3.722529,0.7902956,0.38415527,22.662107,-83.52391,-191.95966,234.17017,3.1323614,1.1754446,-0.73211956,3.7740269,-199.70416,289.74725,69.08905,-2.8712356,0.31770325,0.631896,1.6295307,98.423096,260.15308,-15.626038,3.81532,-0.4222479,-3.8991308,24.774662,19.29132,-287.3414,-287.69885,2.346425,4.5735416,4.4287624,26.244896,299.77136,-90.649,-206.92323,-1.8454242,0.43692207,-2.3210664,11.733688,-117.06529,-259.70447,26.121185,4.187373,4.9094944,2.205535,26.38705,-179.42715,289.96948,297.24384,-3.9450626,0.5597019,0.8977003,21.626894,65.970276,-196.88269,130.74976,1.482337,2.725503,-1.7250383,21.442017,-98.86165,-78.20091,80.168274,-1.4270525,2.921669,-3.288213,5.527983,190.1788,-261.3554,154.69232,0.5624871,-1.6019261,0.32109022,13.5058,-133.34337,278.31958,280.56586,-3.0201888,-2.7049394,2.8409996,3.2041254,-152.17696,279.95123,-82.44606,2.4293633,-4.5857263,-2.7538466,26.650974,-77.760025,207.7536,190.28076,4.571521,-4.9919224,-2.2557783,27.988146,79.81784,65.33478,-147.38335,2.3008957,-1.8120205,-0.6796975,5.9953303,44.49167,231.15955,80.44586,3.6089764,-2.4377842,-3.9436727,26.290691,229.71759,168.38574,84.04358,0.16633606,4.534939,-2.920487,22.560854,165.6875,-108.21898,45.94101,2.270937,1.3341999,-1.8165927,13.36562,244.61566,297.67273,-276.44702,3.4829216,-3.7167935,-2.0830286,19.161356,-203.33376,279.87268,7.9942017,-0.9974127,3.0890646,-0.74835587,1.1919105,44.04898,-234.73674,-198.59366,-4.352939,3.9955235,1.8132553,21.80699,184.522,7.221161,164.76752,4.142557,3.5309658,-4.894874,8.585377,-271.99796,273.29938,196.55429,-3.6271203,4.2801905,0.1506238,-17.125864,11.658695,-6.9335127,-33.118507,-27.526972,140.79,4.8534393,3.5183148,4.763522,-187.11006,51.268887,-24.863365,-4.7265306,-3.4103806,0.84580594,60.826546,-32.60429,-155.60695,0.34804237,5.205372,-3.9530241,13.964669,-91.700356,146.9182,-0.60610145,1.8422757,-2.4377844,16.984219,-7.3481297,-140.79218,3.4865117,-1.8317231,-2.7196548,171.14775,177.13565,104.09305,3.5769703,-0.97427195,-4.180328,-134.50996,-165.4691,219.25276,-3.705884,-3.229593,0.60307354,70.980125,-61.522003,-295.3162,2.905252,3.0318298,-0.4915193,52.385223,11.555748,232.71362,-4.1212397,-1.5266348,-1.4145831,-129.13689,-253.62267,71.58159,3.3100204,3.2823732,3.3357673,-289.0442,-6.61401,-168.2744,4.391934,1.0344589,-0.70813674,-185.37923,-180.02852,-290.36752,-1.1806303,-4.200041,0.27434164,-165.88972,109.576546,-98.02662,-0.46231717,4.0763617,-3.7899036,-63.84291,170.41702,-206.0216,-3.3999798,2.3512647,-4.641201,-214.80678,-75.80407,115.76768,-0.27366468,-4.0041804,3.3272123,112.76367,-82.07806,262.42422,-4.190261,-4.227973,3.4636369,49.98704,-107.45861,-175.86499,0.81519306,4.6480947,3.0785685,-18.762197,220.15396,288.93805,0.456355,2.5403185,-3.324224,178.82657,-283.3165,-266.8315,-3.9824111,-4.400502,1.7416927,7.588944,202.29607,-263.25153,-4.0981393,-1.0335413,-3.2666738,-129.96849,281.0331,-33.344036,-1.6079903,-0.26074326,-4.2525597,-35.742996,-232.05466,129.6287,1.9969718,0.07602013,-1.0400581,-85.49703,180.62411,286.9364,3.990146,2.1974702,-0.30751646,-153.30602,226.07664,-269.60178,2.8568316,-2.182503,-0.9093063,79.999344,50.750446,255.08032,6.9014893,-2.3055055,17.681871,-58.201263,-59.72997,-204.11507,-4.610798,4.0256767,-1.1612763,-37.99879,-268.71014,-10.233488,-4.5869465,-3.8786914,3.1420183,24.198668,-182.49448,-218.3585,-4.790554,3.3534863,0.37296575,78.617226,51.02491,255.68048,-3.899427,-3.8717248,3.6384814,-201.22032,-144.24849,228.17708,-3.1539316,1.75469,1.4502853,-107.396324,-208.9703,249.92471,3.6847787,-3.9042766,-1.2303429,-6.376709,98.059425,-193.6412,-1.0997709,1.2394749,3.5867665,66.9177,-201.25308,151.35881,-2.775977,-2.072131,-1.7735568,-189.20482,7.7724752,100.05159,1.0623527,-2.7769163,0.5734503,42.720924,174.27371,-242.6024,-0.6911765,-2.319166,2.1920846,-53.76465,-87.56265,147.2729,3.832524,-2.7036877,-2.6079645,-42.04664,-13.278243,-18.004498,-3.4896398,2.224196,2.2818992,77.565186,-155.247,-13.519634,-4.851153,2.2816055,-0.5873254,-162.50809,13.638047,165.7756,3.0201457,4.2029157,-1.3383276,-214.1945,-205.70059,-290.04074,0.9755554,3.6444607,4.8148627,-118.84573,-268.83588,-88.62706,-1.3867936,2.6604562,-1.1454556,297.0165,75.45532,-159.36633,4.35322,1.5839027,1.1960095,-141.52568,151.3903,-64.1479,1.9560366,2.2079167,4.4393783,-263.49454,0.5115481,37.284412,2.8718767,-4.9536543,-0.6395233,-76.39447,-254.69516,192.86574,2.388451,4.82254,-3.1325574,-17.900002,-71.96362,-281.13583,4.6625786,0.61063415,0.9397211,-48.392715,237.064,-249.18622,3.9490564,1.1796318,0.40877908,-180.62006,-289.4488,-208.39099,-4.953805,-1.6900787,-1.0550083,123.47632,239.87413,298.69443,-0.37307692,3.58044,0.10549873,-225.50659,273.7069,-115.6892,-2.4083421,-3.3896587,4.031788,0.53898954,267.1989,-284.47092,-3.0846899,-0.905153,3.7229695,-81.80094,-287.84573,-60.616177,1.1109915,-1.9439524,-2.8106682,-172.71886,-48.210606,52.699116,3.8382225,0.30174923,3.4108806,261.12372,-131.7704,-99.31842,2.0245376,2.8112528,-0.7650042,290.48846,-181.85179,-294.10443,3.5867426,0.3888602,-4.263883,-182.83913,277.55896,-140.84045,-2.4536617,-2.034278,1.9706483,185.33035,132.74608,47.459846,4.611703,1.4075679,-0.19152115,-163.41815,-141.7752,151.40395,-0.11328913,-4.1135983,-3.5586598,290.57626,-31.009754,-75.70151,3.083003,-0.27621657,4.7086487,-99.57499,246.2901,59.312576,3.1016843,-1.1254804,0.17571521,72.63896,-4.2725053,-147.42653,4.695221,-0.08327248,4.940803,-82.32634,-298.8315,-75.05459,4.4250374,-3.5653982,-1.1597424,86.03183,-105.61027,-253.69946,-3.2314382,-0.32934,-3.2673259,-0.47377476,141.07994,-15.037699,-2.245439,-0.069833525,2.6942015,-29.354897,193.79594,198.28323,0.36831334,-1.0434989,0.84018314,97.918015,65.97276,278.10413,-4.271055,2.334703,0.79346,301.40942,-241.08722,-131.57175,1.8609779,3.0913744,-0.2769784,78.81926,-12.482609,21.654476,-3.355712,-1.3997881,4.0084977,-173.47583,131.32996,70.50116,4.732881,-4.208707,-2.6805525,79.1709,76.451416,-37.555534,0.52095735,-2.808266,1.8177663,245.44963,33.0813,-299.6344,-1.082249,-0.9178152,-2.3825178,-271.52838,-45.320385,-236.9146,3.090208,3.4136083,0.1362879,61.454388,296.8122,169.50606,4.522294,-0.0773964,3.2782886,-96.43035,-38.514275,277.3197,3.1185193,-1.6933014,0.6106008,174.95789,-4.176934,-214.62946,-2.9033868,-4.8078704,-3.831994,-48.93716,-148.86356,-26.337053,-4.185415,5.0289884,4.5947504,205.1996,215.50548,-64.23894,1.092019,0.8077613,-4.775117,-245.96571,232.57433,-22.80692,-3.5954819,0.7793167,0.38086146,-79.79834,-190.5119,233.2231,3.078018,1.2351978,-0.8466939,-203.11534,290.07547,69.79654,-2.8138978,0.23012047,0.54736465,102.975174,259.59525,-20.298452,3.7716267,-0.5073746,-3.8881707,22.10996,-281.81097,-282.3509,2.3513575,4.644058,4.484507,297.50787,-90.110085,-209.69392,-1.9268973,0.46128562,-2.2967296,-112.016045,-253.76138,28.796831,4.228632,4.99471,2.2532535,-184.10089,290.59488,298.27356,-3.8450603,0.48252633,0.8195453,67.739975,-193.60123,128.89113,1.451747,2.7282345,-1.3796116,-100.5606,-74.67661,76.24407,-1.4054962,2.951792,-3.2533185,190.81068,-263.23593,155.05682,0.49081933,-1.5324543,0.28644058,-137.00525,275.03946,283.9561,-3.0814812,-2.7601466,2.808158,-149.27454,274.3993,-85.735886,2.4060643,-4.6654897,-2.726743,-72.18351,201.70952,187.5804,4.7282133,-5.0807796,-2.2412503,82.5415,63.113197,-148.18457,2.2383988,-1.8915375,-0.6550945,48.796284,228.19215,75.71802,3.5651822,-2.5084047,-3.9367275,229.86623,173.80238,80.52978,0.08125822,4.4924493,-2.935672,168.35323,-106.60045,43.750835,2.1720319,1.363619,-1.8334316,248.77089,293.18573,-278.92712,3.4424756,-3.7615721,-2.050354,-204.48352,283.52823,7.0745935,-0.9193566,3.0030072,-0.78482956,38.81325,-229.88155,-196.41415,-4.3730235,4.096003,1.8187252,189.4364,11.458851,158.8752,4.0484476,3.5314639,-4.926038,-276.3051,278.40778,196.7199,-3.5518968,4.233777,0.12556414,24
