cmx,cmy,cmz,m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,cmxf,cmyf,cmzf,x1f,y1f,z1f,vx1f,vy1f,vz1f,x2f,y2f,z2f,vx2f,vy2f,vz2f,x3f,y3f,z3f,vx3f,vy3f,vz3f,ticks
18.023048,-1.7702217,47.83375,17.257938,1.7880173,73.7177,34.434875,0.16161588,-0.6073364,0.47505707,3.8099666,85.4478,90.074524,36.321533,-0.25639895,-1.8675319,0.69841045,20.67912,19.14965,-81.690994,61.136932,0.046871122,0.08332615,0.04621653,58.26309,-231.40997,218.76355,-21.629803,-260.5908,293.57196,0.3024066,-0.35272038,0.75129277,562.93774,343.49826,-818.3888,0.93742305,0.64081436,-1.4931453,31.956028,-312.97925,347.4188,-0.2905804,-0.59130925,0.21946704,12079
25.721193,23.48256,10.507978,1.7208457,83.04393,85.99774,-90.89362,0.6034133,-0.03639463,0.13393939,22.999964,-70.90906,-9.080681,-24.89045,0.26444927,0.04891917,0.1368933,28.997496,98.963684,45.60083,44.602615,0.5096339,-0.060256615,-0.6360328,54.84856,22.571714,-9.528893,118.646645,35.561848,-8.813083,-2.408135,-8.809941,-9.425636,-30.760069,0.93960047,-9.891735,0.9166023,0.23913607,0.253746,118.964745,38.95878,-9.283579,0.17108501,0.30953154,-0.16140822,1429
69.26504,-18.457764,-35.58094,15.896533,81.664215,81.93857,20.287773,0.28564018,-0.16480348,0.25008842,4.956331,-4.3561554,-41.487633,40.96826,0.66470593,0.15304615,0.18855567,22.259436,76.802826,-85.02773,-92.52406,0.13974679,-0.012572133,-0.060341608,703.9988,-142.61792,171.2574,700.4378,-158.08951,294.00015,0.5647357,-0.1627838,0.08334613,929.96924,166.26909,-250.37726,0.26487312,-0.016594823,0.22545221,656.2267,-200.34628,177.4829,0.029459989,0.023756225,0.050527163,50000
26.32211,42.95455,-50.286655,12.347959,16.061531,-3.4365158,-49.335598,0.7656567,0.39397007,0.9012128,10.344068,-30.563042,11.994171,-77.683876,-0.8989845,-0.2306376,-0.7216064,22.663445,57.876053,82.36124,-38.300167,-0.505076,-0.3227321,-0.4605376,-155.76587,-35.017372,-159.51724,-139.86331,-47.591206,-135.68587,18.533298,-14.68597,-30.055191,-207.11359,5.7027392,-244.52367,-0.40129024,-0.66672796,-0.13002683,-140.99405,-46.752144,-133.70282,-10.412762,8.092471,16.135748,14628
7.1169004,-21.71687,-29.248198,29.121698,36.957825,-8.315071,5.0152206,0.51538724,0.56121814,0.6121138,4.0262356,15.222977,23.835281,-98.48132,-0.0737534,-1.2238272,0.66909325,12.803982,-63.303017,-66.52222,-85.407295,0.28828624,0.1879024,-0.17680039,383.99478,261.34558,344.61835,386.06073,266.88235,353.15265,-0.55790067,-0.2799767,-1.0808314,379.09595,250.64293,330.37445,-1.1116891,8.66446,7.3292356,380.8365,252.11806,329.6868,3.0557754,-1.0082586,1.5793921,18821
-58.498516,38.397884,66.678734,1.0911076,-39.8914,1.128128,-49.170315,-0.10963784,0.08010245,0.13389158,26.215046,-81.13079,97.68671,81.335815,0.09400684,0.34463453,-0.101543814,14.965665,-20.210625,-62.739883,49.450485,-0.39843798,0.37165204,-0.6018929,-146.28671,394.68103,-212.92134,-107.23735,312.18317,-224.31726,-1.295819,-5.1039476,-11.5706625,-171.06721,445.38568,-206.58388,-0.048162315,0.7104452,-0.018369367,-105.72625,311.8775,-223.19171,-0.062927574,0.10882752,0.1057634,20513
12.360666,-13.651531,-15.652789,7.7224736,96.885315,47.30458,-98.80097,0.626006,0.45794716,-0.6007482,25.03087,16.302017,-34.479485,-21.786774,0.77754503,0.7764635,-0.46180803,13.274268,-46.690094,-13.551041,7.080818,-0.8069415,2.6741953,0.68674755,6.498849,14.18663,-21.87973,32.598694,-0.036538433,-0.23190418,-0.21631888,7.4315543,15.131851,0.17460632,8.608292,-1.8999934,2.274744,2.9348812,10.374723,176.38333,18.620472,9.280157,119.05944,11.494609,-1.3958349,2.632102,2.24153,39.73465,172.7224,11.220786,-0.19601186,-0.87290144,-0.18426047,37.890057,191.47462,3.468418,0.3855628,4.8034673,1.357265,41.478348,187.45415,40.147015,1.5988938,0.27702284,-2.1997373,-163.72552,211.64453,59.188644,-0.080113664,1.3224852,-0.41668525,3085
-55.223015,83.49689,28.537407,16.998295,-80.54053,94.079285,63.122925,0.50297624,0.34897485,-0.12699294,1.1227865,81.88278,-52.95919,-57.927002,-0.3531397,0.051398154,-0.15109225,27.277874,-39.026546,89.154724,2.0297318,-2.1836283,0.94833404,-0.6177576,10.401554,-75.96897,80.1539,53.15097,-2.6342595,2.2839391,1.7879893,2.3868966,-34.108337,22.23227,18.583107,1.1222696,-2.3753297,-0.4100523,-114.82119,122.59461,27.315992,-114.45669,128.20445,11.036931,-3.9464962,0.21382618,-2.8399565,57.96277,-43.401726,-60.196125,-0.6919497,0.34322247,0.05395002,-130.47446,138.57341,34.075317,-0.6370371,0.9495799,1.1274153,-119.78,129.06244,51.41337,0.7405666,2.2027118,1.6041622,1.803549,-50.065353,2.1551552,0.58715624,-1.2104082,-0.32916692,911
-56.65403,-35.55759,16.417837,25.890604,-97.855606,-25.722,31.371552,0.05860992,-0.087744944,-0.035772163,28.115946,-75.61364,-28.760956,-20.87091,0.3978996,-0.14198457,0.30316162,4.905278,-76.20695,-75.31702,25.266823,-3.2728887,-0.0023508072,-3.668654,10.713634,-13.827583,-63.30198,52.805084,-0.46538544,2.2048783,-1.7930226,22.52396,-1.7397537,-33.49173,26.540443,3.5527258,0.5330515,-0.4108305,-41.017628,-29.154924,7.941202,-69.812836,-33.234146,17.077261,3.246597,-0.52401966,5.2215424,-80.691154,-32.15688,1.3033227,-1.3528485,-0.106727906,-4.3412213,-128.50035,-46.11783,-43.78059,-1.6345822,2.3453984,-2.7689013,-22.315767,-7.056567,1.0559108,-0.91740674,2.6816273,-2.860736,51.7612,-27.53573,20.264452,1.9318482,0.25246432,-0.34460267,402
-4.3615503,11.602146,-40.053772,8.598202,-75.364624,63.119095,57.00717,1.49683,-1.2621045,-0.11745834,15.337495,76.5901,-36.397755,-25.990204,0.83131844,0.77236164,0.21815197,26.396658,4.5510178,-7.7856445,-39.600956,0.80427015,0.49006212,0.3452259,8.9253235,-2.8635178,-73.70684,-43.93282,1.055696,-0.7399235,-2.5631313,23.648064,-41.56245,77.841324,-83.50682,1.0461601,1.7060266,0.71274143,31.353794,32.618267,-37.661232,-8.669231,13.012483,34.15626,2.2955852,-1.4083265,-1.2753248,52.926502,5.093895,-27.032158,11.55097,-30.01936,15.630334,52.397152,7.2576,-28.117245,-6.1223073,18.74437,-8.889374,43.03279,-65.8854,-122.73196,1.3430123,0.8513707,-1.6617858,4.017161,123.08417,-49.212715,1.4264681,0.7532902,1.1055471,731
-10.346816,-47.213573,4.0182004,25.513618,56.469925,-69.56883,86.24707,1.3537233,-0.438109,1.711831,8.847157,-52.36633,22.150887,43.691254,0.8212963,0.20593616,1.1069955,18.953678,-45.082138,-86.07839,-81.70288,0.4037932,-0.5302328,1.7144963,17.031862,18.440521,35.0567,-10.290321,0.4226347,-0.81839377,0.31572738,15.855823,-83.816574,-91.859604,-32.594177,-3.1828027,0.5186033,0.9235182,0.40675312,-90.85454,188.13548,130.00163,-92.119965,224.75443,-0.9727,0.044761177,0.32705617,48.57238,-222.72903,103.75392,-0.32083663,-2.1223752,1.5470811,38.611183,-133.71979,209.30586,1.0373764,-0.44294924,2.3398523,76.88613,-56.764294,244.31458,2.089278,-0.4683402,1.4719006,-362.8203,-0.61424714,90.64218,-1.3497083,0.5604015,0.9167435,2995
-48.811172,59.394535,10.234068,3.6770785,-88.8016,31.027832,-75.848434,-1.1905344,1.3581284,0.020122046,23.88962,3.5637283,50.349274,64.515,0.3363458,0.37089893,0.06774031,23.431637,-60.013508,82.20555,-75.73328,-1.0223562,0.14641914,0.73620415,11.34716,-34.84131,-44.64707,88.45596,-1.2200819,-0.21887381,1.0217099,24.779388,-89.17527,98.39758,16.147873,-0.21486449,0.1273357,-0.20121995,-108.15265,86.39457,48.650932,-88.74983,100.18326,103.87752,0.35134193,-0.3218224,-1.6495798,-86.54686,48.07123,36.67141,-1.6880207,1.530755,0.94058716,-128.94633,85.05309,57.145805,0.5033861,-0.6063841,-1.5031378,-122.52682,125.50805,129.37537,0.62649405,1.33373,3.5704625,-105.61683,104.65308,7.006321,-0.78034467,-0.74070257,0.15544528,2620
-3.980546,-5.6701407,-49.01784,16.506592,-92.84884,95.41873,-26.249207,-0.25014406,-0.12722401,-0.38896176,16.142551,30.9861,-77.48301,70.14604,0.58774775,1.3520856,-1.943276,17.73206,-18.250168,-24.406326,-82.02224,0.15775442,0.52197456,2.0376873,27.8164,29.870636,12.770058,-96.15951,-0.94172525,0.80825996,0.32582712,17.40787,8.305481,-45.31305,-72.1622,0.05514385,-0.6536045,-0.017926684,-450.603,1042.572,136.48564,-616.0947,860.7247,1044.5626,-0.22580935,0.5370467,-0.29379576,-223.89081,959.21375,65.05236,-0.78199697,-0.60964185,1.667006,-315.91013,1144.4675,29.89578,-0.53938645,0.5747217,0.15241435,-713.62756,1187.5836,-252.66112,-0.3225877,0.2721172,0.38095313,-220.8212,956.7931,72.065346,1.0229839,1.3386462,-1.6237094,50000
-0.06973937,-14.546725,-14.187682,18.570572,-45.430542,67.96036,50.830353,1.3381577,-0.9430242,0.30583566,1.7795242,-62.99784,43.733627,-1.4536285,0.24992262,-0.12081475,-0.049791876,15.987258,-73.96393,-83.45144,-16.515709,0.14823458,-1.6146479,-1.0073556,6.6303043,4.221573,44.893677,-81.951904,0.06288538,0.12992027,0.4956671,21.481287,98.028244,-57.766926,-48.80229,-1.4485861,-0.02596384,0.26227134,-2.7850177,-53.223045,-15.61314,31.04069,-1.5204325,41.941868,1.0642344,-1.3496085,-0.82711846,22.643616,15.795559,49.153004,4.0120697,-2.816447,1.2826452,-47.421936,-157.87193,-71.13922,0.768188,-0.87747526,-0.8129826,10.222935,22.695202,-23.959164,0.16766311,-1.2795302,1.680018,-4.9282017,-49.18603,-26.833874,-2.0171697,0.43523705,0.6211128,1153
-9.363412,-38.87017,20.86279,26.490118,-63.448463,-44.491543,-38.413322,-0.8497556,0.8412744,0.4288663,17.605955,60.63159,-81.76038,81.339294,1.0427811,0.9604914,0.57711643,7.681264,8.352409,35.945374,78.25331,-1.4208341,-1.710701,-1.3902867,2.2422616,31.660995,84.58359,19.41166,-1.0983577,0.71685153,-0.2950527,1.7510777,-25.168991,-8.865585,59.642654,0.20595646,-1.006834,-1.0872264,-26.32393,-13.281859,29.04007,-93.16093,0.030624524,0.4035869,-0.08615759,0.40589362,0.92745554,103.545784,-21.595688,103.87234,0.55100834,1.1462086,0.26760784,-72.23441,-69.5888,-28.269886,-1.8384461,-1.0106957,-2.182928,-39.431496,93.245514,7.27714,-1.4901133,-0.42345878,-0.21945064,-102.80221,-20.494638,-10.877455,-4.0676727,2.1018264,-2.1377354,1102
36.261806,14.373517,-46.730713,3.6326914,-71.04051,82.27637,-12.207184,0.8200613,0.14859919,-1.3387414,2.515185,-73.60278,-14.057251,1.852211,-1.0601842,-3.212942,0.29508495,22.234215,11.440193,39.539536,-62.52073,1.8126955,-3.7299254,-1.633978,28.847376,75.302765,-37.293934,-31.134506,0.5244183,1.4790983,-0.117149346,27.347486,39.618088,42.00905,-59.398758,1.6942605,2.2828064,-2.963577,43.865448,15.462818,-56.032608,-65.18647,82.811935,-20.942019,1.033477,0.02455892,-1.431252,-79.66363,-34.03344,3.3934536,-0.87234104,-3.1318133,0.1989684,28.205982,18.025396,-72.411385,3.2219107,-3.0019264,-1.552929,78.04122,-27.099844,-32.269516,0.3373872,1.7580957,-0.2592371,46.393826,53.882362,-77.90936,0.70019597,1.405642,-2.858462,126
