cmx,cmy,cmz,m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,cmxf,cmyf,cmzf,x1f,y1f,z1f,vx1f,vy1f,vz1f,x2f,y2f,z2f,vx2f,vy2f,vz2f,x3f,y3f,z3f,vx3f,vy3f,vz3f,ticks
-17.829317,-18.912716,-0.82089555,14.325245,-37.641705,-3.2682,-1.6776962,-0.8357501,-3.4718537,-0.09877157,27.820847,-19.865227,-6.609028,-29.885477,-1.7917382,-0.818453,1.7993764,14.051878,4.018982,-46.86092,29.100487,-1.2121413,-0.9930437,0.53741425,-85.34839,-99.61891,38.52224,-77.10314,-102.07461,23.776337,-1.0078918,-2.1251514,-1.3100022,-97.27341,-69.94878,52.205364,-1.8867755,-1.9287001,1.8551376,-81.6686,-126.83335,39.585014,-0.8484884,-0.1678086,1.6618115,995
31.193724,-32.013382,-12.508479,18.93333,16.636406,-49.688496,0.765831,0.8768196,-4.1198797,1.3821931,23.866646,38.306366,-27.26577,-24.001348,4.6203833,1.4245682,-2.7331824,17.152462,38.638397,-19.085878,-14.289921,-4.9399223,0.3101406,-4.6584826,31.231009,-32.174164,-12.911373,16.814465,-50.50925,1.0396618,0.90335023,-4.087841,1.3563298,39.228695,-26.968151,-24.529955,4.59661,1.5534434,-2.5515456,37.649868,-19.045092,-15.243826,-4.9361286,0.095453344,-4.882671,4
-22.509186,-38.383633,12.607401,27.372976,-39.743393,-37.01961,-28.374958,1.2005212,-0.58272165,-1.9065766,26.087318,8.932453,-40.861755,48.17209,0.8968506,0.17786507,1.9905704,24.718578,-36.71662,-37.269527,18.02507,0.2353688,0.02667957,0.16380706,8.583326,-43.746567,13.686913,7.7581573,-48.157986,-18.740316,0.71570325,18.10033,7.3318567,10.11004,-33.756283,79.51587,-0.34644753,0.10289,-0.28820053,7.8817816,-49.325428,-19.714813,2.0843902,-20.583523,-7.6617403,784
10.555948,-5.100463,28.71495,10.723835,41.798874,11.075855,41.18866,-1.5333633,-0.3265357,-1.4765227,17.77067,-4.427189,-31.747204,-2.1755981,0.07551004,-0.30801022,0.09617177,22.423775,-5.703842,5.369961,47.13179,0.604639,1.5140369,2.291148,-15.034727,294.18463,475.21136,-31.405233,280.00702,468.11353,-2.904765,3.9560008,3.0550508,12.713785,333.22464,478.80728,0.060448755,0.039887402,-0.262278,-26.412733,269.32217,478.71323,1.2724266,-0.80972743,0.40806147,12243
-9.844536,37.810944,26.443016,14.580746,44.750908,30.531471,43.92971,1.2628264,0.65067965,-1.6722296,21.303411,-24.919271,36.222305,36.507477,0.16396475,2.7048006,1.2946754,20.685957,-49.365242,46.679047,-1.108139,0.38441896,-3.1419683,-1.2742233,-8.500175,37.972485,25.203398,47.44424,32.01224,40.139423,1.1322486,0.665827,-1.6953269,-24.601612,42.332287,39.224743,0.12162157,2.7155228,1.1215364,-48.343155,39.572926,-3.7539752,0.5200655,-3.163687,-1.0796354,45
17.511003,-11.199276,16.60537,18.425983,35.349007,9.014004,35.44261,0.7575198,1.3073305,-0.5917389,14.4702,-30.15855,-6.298416,19.624786,-1.0973419,-1.680015,-0.10032693,28.225916,47.342552,-36.313416,-5.251293,-0.11495632,0.42786363,0.41081163,-166.57306,419.3994,-15.942073,-159.12581,422.06302,-14.209529,9.777151,-2.724403,-28.857676,-181.12881,413.79218,-21.307838,1.6162196,-4.1094165,1.3495547,-159.46454,422.34308,-12.30885,-7.3941345,4.305234,18.119637,44934
10.414284,-15.752295,2.6708019,18.717476,-13.138954,26.361305,25.165298,1.3199979,-1.3320981,1.4724278,18.728329,17.74823,-33.038826,-37.453316,-1.6005533,2.0760665,0.30252853,20.045465,26.633575,-40.57936,20.300423,1.1619148,-1.399179,-0.20248318,24.531452,-26.805843,26.618382,59.25818,-68.44229,43.7318,1.5175161,-2.4050677,-1.4148239,-36.015312,47.07648,25.20317,-0.73385215,1.3011209,1.7849555,50.351486,-59.051712,10.920174,0.1677284,0.32673222,1.1084719,914
-9.177649,-0.47585553,-27.042646,11.713131,44.96308,-32.04778,-11.673607,1.3162116,-0.7143562,0.45820615,20.776825,-49.541897,-5.4711113,-32.24076,1.5371423,1.1690619,-0.38378167,11.797051,-22.95413,36.091324,-37.21357,2.6138232,0.65858084,-0.85012805,17.613434,4.223974,-30.883007,62.286026,-41.225708,-5.6110373,0.9534397,-0.46529427,0.32143506,-20.877249,16.54999,-38.718376,2.2609878,1.6832905,-0.4865229,11.431521,37.34764,-48.3196,1.6991838,-0.49436176,-0.53338385,308
-2.4232407,10.109674,-18.773159,12.613477,14.983879,-5.8654327,-7.6215973,1.423834,1.0782796,-1.1231327,22.699022,17.092812,10.924061,-32.71673,0.16729836,0.0150331445,-0.14488153,28.31543,-39.346413,25.270393,-15.981148,2.2513843,1.5239534,1.1329703,429.81982,309.45282,55.747215,413.76202,318.61703,63.387524,3.1035016,4.41421,4.618006,454.5491,302.53418,43.169617,-0.13919978,0.079797596,-0.8308993,421.14835,307.20715,60.684494,1.7488652,-0.013993626,-0.874552,6549
12.981981,-17.501562,-13.796158,13.658738,-21.118671,-27.929174,-1.0239792,2.690086,-1.6880451,-0.18869162,27.528996,16.172768,-27.4491,-18.178923,-1.0621933,-0.48751745,-0.9420269,15.390077,43.891846,2.8735886,-22.18557,-1.8652332,1.9350977,0.31866026,-930.8918,-321.4852,-1059.2831,-843.39343,-316.4916,-1075.5007,0.19791219,0.9039758,-1.8789539,-878.0809,-291.48453,-1056.5614,-0.5331185,-0.261349,0.2881604,-1071.201,-356.47946,-1045.7871,-0.59982926,-0.76989365,-0.3817203,50000
25.977169,-7.3696327,-18.090889,24.557886,-2.3809662,-36.997204,-12.319649,0.15120992,-0.27208993,0.016120875,19.863335,37.051735,18.419678,-46.42527,0.16796573,0.3523585,-0.35291407,19.744347,43.260735,-3.531372,4.4722557,-0.5468612,3.3144178,1.7661324,-52.625755,1340.4958,562.78314,-59.355125,1349.8884,561.7603,-11.930676,3.9418392,-16.369358,-40.197933,1321.4895,563.4192,2.8700123,1.2567457,2.9083102,-58.3242,1350.1096,563.1699,11.762181,-2.8366742,18.86542,26360
-14.659094,-3.8482895,6.0068755,16.519142,-32.612343,-30.50605,38.296356,1.4752257,0.6657035,-0.4234675,28.060947,16.887428,47.895386,-31.831848,-0.17368694,-0.13559756,-0.055133633,23.875824,-28.252363,-28.934204,11.556118,0.53035307,0.81000566,-0.7533474,3.5836027,14.2917,-11.888026,1.3878257,15.878467,-13.432795,-9.420446,11.962291,-20.242624,1.8677057,14.858389,-12.367987,4.008528,-9.474967,15.270465,7.4952765,12.138245,-9.863295,3.15352,3.9705932,-5.052899,618
-16.900444,-7.9189124,11.611141,29.417652,-32.974525,-42.31357,37.379646,1.303361,-2.6150098,-1.4287028,21.135225,-41.053116,-17.13733,24.902443,1.8009363,1.0565878,-1.4225141,24.535536,23.32631,35.69416,-27.448666,2.3436003,-1.5935345,0.14938068,118.8702,-104.93533,-57.552803,148.12712,-105.12963,-35.662247,2.5020719,-3.7345314,-0.17367917,135.53462,-92.623474,-32.618973,1.3299341,1.4471891,0.2848821,72.948845,-117.05288,-104.37718,1.3120978,-0.58771604,-2.8261416,1535
26.233826,11.690837,-13.561024,24.515472,28.779396,47.99975,-30.768526,-2.9915252,0.09685865,-1.1631799,28.489021,24.849968,-46.08506,-19.548489,1.4683013,-0.461861,-1.8094167,20.309258,25.072113,33.15782,9.633945,0.062236015,-1.1068984,1.699206,-992.9873,-1140.6195,-1562.4773,-985.7485,-1001.4666,-1498.2278,-1.2825265,-0.73340654,-0.7349505,-1105.3555,-1089.7941,-1650.6261,-0.4117102,-0.05820421,-0.2714373,-887.858,-1330.5975,-1538.5776,0.63648117,-0.67089933,-0.9751217,50000
-3.4354973,26.383123,19.09893,11.362767,29.419014,-3.6793633,-11.349632,0.1037598,1.0378654,1.0527536,18.627144,-0.09897232,38.814163,31.863907,1.3632693,-1.1293321,2.3097057,16.309103,-39.626534,44.014572,36.782516,0.74080443,-0.39961192,-0.43183514,111.93554,-19.507141,173.48444,100.65378,-25.589525,186.02498,1.0780805,-1.38221,-2.4479535,114.69695,-17.031683,168.51215,-5.6800427,-0.6342917,5.1652126,120.45588,-15.900214,165.91618,8.106369,0.7210833,-1.2542127,2876
-11.011801,-0.23182678,-0.6681875,27.480137,-21.59143,2.6230621,21.271172,0.81898606,2.1610315,-1.8669282,10.244574,31.154266,2.3585625,16.571968,-0.7753825,2.04393,1.4955149,25.974058,-42.598236,-5.677105,-39.847702,-0.5604158,-2.1044986,0.9264522,-32.901264,29.211945,-10.300224,14.392916,72.485176,-57.546097,0.46586242,1.1395198,-1.2429402,-73.85618,79.69823,-3.759132,-2.0912588,1.2216007,-1.7010072,-39.240524,-64.54758,30.404558,0.3321848,-0.699418,1.5270406,922
-11.442621,-20.530525,2.4221115,29.075027,-31.984795,15.921959,12.981194,1.33359,-0.9224223,-1.4773287,21.48283,35.177765,-47.206955,-34.533768,0.6659953,0.6078203,0.45678362,17.725967,-37.520832,-30.306578,28.818909,0.22006702,2.14112,-2.3108606,335.1969,148.05621,-444.7998,360.15295,93.73742,-517.94446,0.7638758,1.334019,-1.0297464,414.44257,78.40544,-514.80914,1.0728867,-0.8754114,-0.70716333,230.99512,272.0258,-301.64572,0.66143143,0.2375721,-1.6343623,8532
12.3933325,-23.401373,-4.4918823,20.704536,-23.478443,18.537102,-13.146679,0.027695313,0.68456554,-0.7010564,16.779179,42.630165,-45.581573,-25.690388,-0.46268308,-0.5251798,-2.1147156,15.331133,18.028275,-43.15964,25.36142,-0.4180642,-1.3897775,1.8905693,-645.0502,-777.5665,-1002.3789,-519.18176,-751.43335,-977.1555,0.03210731,-0.6213479,-0.41034004,-715.0385,-763.39795,-1032.6709,-0.32432258,-1.2597402,0.4006298,-700.9303,-817.8682,-997.31024,-0.5754618,1.1777805,-1.254971,50000
28.804508,-11.342784,-23.328121,21.289362,21.549011,16.44178,-29.605186,-0.6149256,-1.0011729,1.0103668,11.825146,27.930107,-30.619366,6.438904,2.073429,0.25704432,2.6009789,29.16161,36.934402,-19.850767,-46.818077,-0.17830424,0.30963537,-0.052103642,59.27771,-48.111015,173.32121,48.253483,-43.087147,167.13605,-11.291096,14.058446,-10.078474,80.65614,-57.118446,184.819,3.632009,1.0443256,-0.45554432,48.923504,-44.127445,168.00856,6.983795,-11.003841,9.282709,4951
-0.16818747,41.898262,13.688601,18.43949,-32.10578,47.995148,48.778954,0.11498896,0.005264214,-0.10405854,11.01101,14.09166,48.95574,16.931961,2.2524405,2.6905851,-0.19685555,24.3493,17.50956,28.743896,-24.645115,0.5078727,-2.1925652,0.34263298,568.11194,-295.9179,65.6223,570.69666,-266.32516,42.424835,-0.27165538,-0.58311284,-1.6030346,563.0361,-278.80136,55.399456,3.8950255,-2.472016,1.9724746,570.60297,-342.6271,99.04259,0.05788125,0.587594,0.49679592,15591
11.268737,-30.749454,-17.478395,11.306782,21.22815,-33.817493,22.76313,-0.558307,0.9266639,-0.4613949,19.871159,36.175385,-41.735954,-41.4924,0.34137693,-0.22112404,0.18195845,13.851732,-23.597324,-16.694908,-33.705914,0.3103347,-0.29406217,0.27705207,146.7557,22.46643,40.885494,154.59395,14.22151,57.50445,-1.3734127,2.5459478,-0.61313224,142.84576,26.630163,32.427265,3.8002148,-1.6220455,28.788895,142.82738,26.547623,32.72476,-3.9862309,0.39387417,-40.637516,24878
-9.777518,4.9060745,15.582485,14.588562,-8.828175,19.685402,10.878284,-1.3141875,0.97805035,-1.8004678,25.056862,-37.38439,10.52705,-6.7290497,0.2575108,-1.9245435,0.86243194,22.675543,16.880013,-15.494228,42.59822,1.7893322,-0.95087147,2.0531306,300.47028,-614.25854,483.7075,300.5707,-606.6466,486.28543,2.3420167,1.624285,0.90202814,291.67432,-654.94867,481.13477,0.6469135,-3.112643,1.3404574,309.1658,-581.1805,483.70224,-0.99322903,-0.05376308,-0.21377003,13920
16.56285,-7.900077,-4.4182754,16.820831,-4.7761154,45.569496,-10.25489,-0.4583653,1.01518,-0.9198873,16.577145,23.691788,-37.989197,-19.637722,0.31137666,0.67925113,-1.9400476,12.460373,30.77288,-31.280529,16.637787,1.2739642,0.24293303,-0.63080436,58.64617,94.80072,-185.8781,50.63883,118.88528,-190.26494,-0.57268983,-0.7044625,0.10098716,63.718746,83.525314,-183.72253,22.844017,16.346823,-4.1742735,61.580933,81.99158,-183.64679,-28.548876,-18.279604,0.9634652,2971
-13.792149,-3.6513038,6.007224,12.3232765,-45.90627,4.1004105,0.9505577,-0.36761284,-1.1442046,-0.3862214,27.99136,17.663147,1.895668,6.2313004,-1.6313096,-0.6397396,1.4843274,23.31892,-13.133324,-16.94999,10.839813,3.2016566,-0.38884008,1.6449531,347.9919,-601.45844,1087.9707,356.3638,-627.16833,1081.8018,2.3838005,1.3129252,2.8845427,345.96207,-588.67535,1088.189,4.180378,0.5358554,-4.401234,341.64984,-588.53143,1093.9211,-5.228548,-3.0984983,6.981328,18327
4.2462554,-15.428032,-17.72627,10.841454,-4.627617,-32.448143,-17.906166,1.5163579,0.24444358,-0.9193212,24.586823,30.154488,-48.273586,-15.997303,0.21577299,-1.6328351,-1.5173128,25.99339,-12.788105,34.43763,-19.275343,-0.97824246,1.6285427,1.4073122,12.977519,-25.666805,-82.243546,78.31355,-134.4225,-210.08017,-2.431164,-1.5285227,-1.6686527,74.281624,-112.808815,-206.12927,1.4160709,0.25542167,-0.67026305,-113.66263,170.23091,169.4788,-0.4671361,0.58194184,0.91863555,3464
-33.739586,-7.996345,-18.52622,28.688759,-9.225815,-30.500698,16.365906,-1.0568061,-1.1694728,0.6379028,15.121223,-47.013535,30.391472,-23.850447,-2.3285973,0.49530315,-0.2915182,14.21022,-44.979404,-23.879808,-48.094116,-0.33563536,0.19750288,0.44963536,-399.13977,-137.70518,93.88594,-400.9964,-129.7132,109.81986,-10.952618,-3.946769,-9.550438,-396.38403,-154.54225,60.92084,-0.65248483,0.574027,1.265075,-400.0389,-128.86012,110.9171,17.859272,5.720769,19.362312,6136
-10.566319,4.3726225,-12.339534,22.194069,-31.690443,4.831009,43.35067,0.008332299,0.3891929,-0.33827534,11.320454,17.607864,11.58086,-41.350163,2.6183357,-1.0866237,-0.84858227,19.444307,-17.616379,-3.2940025,-39.019108,-0.43816563,-0.72360903,1.6921345,112.819565,-96.02496,71.79985,84.211075,-155.42491,167.0166,0.21958828,-0.49922737,1.1205703,196.79697,-142.64366,51.849415,1.4653,-1.5370128,0.30196208,57.450626,9.9936905,-3.4664547,-0.0079983855,0.5526665,-0.64285946,5689
-10.028252,0.5167593,-17.697235,12.948705,-46.53784,5.7071495,-16.12675,0.4549772,0.27011243,2.000325,12.595627,26.108627,15.830574,-30.954575,0.73044044,-0.43099305,-0.6546714,29.930231,-9.65554,-19.987446,-6.010376,1.0430743,1.4645576,-0.0710255,994.5793,921.0951,325.43604,882.6425,936.49817,320.3309,1.87703,0.6592879,1.0367033,1050.4655,914.485,320.57095,1.426414,-1.4366511,-3.1480265,1050.6299,912.3019,335.40628,0.13497052,1.7194041,1.3951577,24473
18.427624,-15.631689,-40.68313,16.252947,34.43447,23.0513,-48.285603,0.2932604,0.08462336,-0.2180598,11.068491,34.607704,-33.710938,-48.12451,-1.1805168,0.11189296,0.75298566,11.983185,-13.759304,-36.235428,-25.63927,0.15638173,0.19399245,-0.16994905,12.685503,-6.064033,-37.28183,27.240946,-10.629069,-52.502563,0.89511836,-1.16589,-3.2399895,24.05578,-6.025823,-40.704754,-1.9171988,0.9232148,5.1048284,-13.240218,-1.5372072,-18.638163,0.020521041,1.140687,-0.09092904,708
-22.179836,27.112076,7.7694144,27.331509,-2.6334305,14.231667,41.479782,1.5266677,-1.4967185,0.16001467,10.678989,-41.62318,21.419403,-44.730164,1.1679611,2.1425564,0.17115651,12.649895,-22.282892,45.685158,26.558624,1.1155698,-1.366169,2.3452852,-5.7090855,22.119598,18.887775,11.215237,2.329001,41.991825,0.6921634,-0.367187,0.16524093,-26.834908,46.232235,-39.76267,1.351352,2.0604885,0.6509075,-1.5075847,17.797556,54.434166,2.763791,-3.737366,1.9289899,234
-20.009716,-2.7059746,2.837751,15.468155,-13.280296,24.488976,-48.79406,0.2721844,0.13294345,0.2841455,11.527113,-41.098022,-34.12216,37.77024,1.5140088,2.043112,1.0670154,22.08224,-5.6508255,1.5152626,19.537071,1.2851231,-0.30372536,1.267851,57.182243,26.694992,72.79495,59.637924,8.164175,82.41713,1.9542096,0.09520939,0.23818424,46.148804,27.85796,80.65867,1.1598454,3.709921,3.187498,65.76,44.062843,55.309044,0.29177836,-1.1473801,0.19313507,1483
-2.6491508,10.031082,-1.6937689,29.342981,-37.60099,24.75904,-19.98732,0.5308837,-0.17997615,0.44272906,25.797379,19.704002,-22.389544,-32.439156,0.07571398,1.8353518,-1.7813324,23.978712,9.949535,27.723747,47.34517,-0.34759167,-0.7623968,0.6702772,119.6021,336.51135,-233.41362,122.73667,286.5912,-218.69907,-20.49606,6.9681635,-17.268631,122.191055,286.6268,-219.0477,23.829132,-7.6483426,18.19641,113.87855,436.31607,-262.4941,-0.17170964,0.6933391,0.85089177,21402
-20.108927,4.4412384,-16.823736,27.496157,10.989616,-16.730148,-46.471905,0.98192996,1.0076535,-0.35768026,22.311666,-48.178474,-1.0817032,15.596245,0.66662914,-0.5975431,1.4140463,17.306866,-23.13792,31.135567,-19.595545,2.0764852,-1.804779,2.6874943,512.26855,-111.158745,451.34448,532.86017,-142.54633,415.8609,0.5854706,1.0401701,-0.11607408,504.0751,-92.34363,476.081,-0.37912586,0.76232994,1.2387897,499.87042,-98.58627,462.0915,4.0545416,-3.6095655,2.5295796,9182
-2.9425063,32.095062,-29.17046,14.450106,-12.863445,5.386936,-26.822353,-2.6026387,-2.1076868,0.17353326,22.290716,-41.396378,48.81806,-34.10673,-0.5196171,0.75169367,0.1986202,20.340961,45.432304,42.080193,-26.582289,-0.41780117,0.103111394,-0.36565393,-481.83725,-61.623955,-34.84591,-497.0808,-75.92723,-43.231518,-5.157554,-0.020956654,-2.3046877,-487.60992,-73.7607,-27.82912,0.75348544,0.03446185,1.4557928,-460.82092,-35.183926,-33.47709,0.0020483932,-0.59330714,0.017184438,9444
-5.3557677,-26.073927,4.1349535,24.794113,-44.19651,-43.871464,8.668518,-2.844938E-4,0.09717086,-0.24727616,21.902403,14.816467,-12.909351,-27.301836,2.7397735,0.38058913,1.023148,19.984058,13.31274,-21.440966,31.038177,-0.4996139,-0.33452535,-0.5296178,1349.7935,83.4064,157.79173,1325.1375,68.78389,175.89302,-9.78748,-14.261356,-1.2618071,1397.8485,111.765396,121.71158,2.614937,0.4915759,0.3086743,1326.3947,69.66992,175.77055,11.780114,17.358366,1.5121741,36182
30.890781,4.436343,6.214086,12.477425,21.44004,-1.9765549,24.72815,-1.1348307,0.38896656,-2.0930882,21.780977,21.959717,13.0546875,-34.123337,0.45182744,-0.43570065,-1.4975225,17.798794,49.272583,2.230896,28.037445,0.17775977,-0.55943054,-1.7492958,30.365677,-10.681697,-101.50568,44.920532,-5.036764,-116.075905,29.227097,9.854315,1.8210225,43.18455,-5.6416783,-116.15499,-16.822803,-6.4565353,-3.0936875,2.9919462,-21.366646,-72.28614,0.03279457,0.1730061,-2.539909,1186
-10.705259,0.4258957,-0.51826096,10.514149,-23.316692,23.814972,-37.311684,0.18445301,-0.27658176,-1.5953202,12.16621,-41.316246,23.726814,-9.345264,0.19515002,-0.30249748,0.00705098,25.301453,32.51716,-46.2641,45.102165,-0.68574244,-0.44044217,-1.5064749,-17.479252,-39.1177,-54.83581,-27.556528,-45.214962,-42.738407,-1.8907831,-0.90962094,-0.04187406,-16.237265,-46.208183,-67.20132,-2.63274,0.11825323,-4.590141,-8.643957,-25.929945,-54.567703,1.536423,-0.37969753,0.058544666,1198
1.1037319,3.6820679,17.030048,25.224766,-4.5804214,30.878967,35.199768,-0.9004058,-1.5305305,1.4799446,25.846409,8.22879,-4.9604874,-15.326839,-0.51331615,-1.1297224,-0.6362466,14.055832,-0.33717346,-14.872276,31.217216,1.1486816,-3.8235235,0.048344135,-59.856243,-379.15338,80.05,-66.24825,-392.0183,88.26898,0.2896476,-0.6708173,-0.47997057,-63.30588,-367.6167,87.36713,-0.6285222,-4.950797,2.3568087,-50.014595,-377.8251,64.51388,-0.7751659,1.6599909,-1.9381194,4137
7.6964965,-19.369972,4.5696373,15.642642,-3.1510162,-31.02473,33.86196,-1.5677724,2.4242976,1.2642945,26.577915,27.170372,1.5503464,14.35112,-2.0291867,0.38848162,-0.39535177,16.914139,-0.9298668,-28.635532,-34.50417,-0.773845,1.5235409,0.7891204,-352.32758,273.65387,98.134514,-336.37375,313.93826,69.95348,-1.3233675,2.6958904,-0.8269235,-361.87967,315.90594,80.13304,-1.4328066,1.1471372,0.39199743,-358.7293,191.11732,144.31702,-1.9369806,0.080266185,1.4859451,4720
34.91284,41.742943,-17.123798,13.073159,27.918358,39.108032,-9.639774,3.6422386,2.6104932,-3.3684063,26.942434,34.917587,47.71794,-4.071228,0.2731745,-2.6218133,-2.724174,22.854713,41.90258,38.402847,-37.66039,-0.58234644,-1.4566588,-0.5306983,41.792046,32.26135,-36.168,40.668896,27.922674,-40.561417,81.48205,82.033264,-143.86035,40.76024,28.012115,-40.717777,-39.87536,-43.046112,65.56013,43.94699,40.849247,-27.224808,2.221765,0.7670658,-0.6651149,178
12.872714,-1.3485184,-4.884514,11.876476,36.01185,-40.559013,-11.317032,0.50644255,0.84513843,0.87818694,18.887642,24.392456,-4.368454,-7.9031067,-1.1865706,0.083646774,1.5473604,15.264998,-21.786165,40.881912,4.566597,0.053760264,0.24070519,-0.34460443,-97.62883,108.764175,238.16441,-111.66893,122.70741,244.43579,3.7427578,-7.6426764,2.83888,-113.17551,127.17993,242.23332,-2.7006216,4.937297,-1.591091,-68.04202,76.405174,227.82408,-0.59080404,0.8388982,2.013212,6495
