cmx,cmy,cmz,m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,cmxf,cmyf,cmzf,x1f,y1f,z1f,vx1f,vy1f,vz1f,x2f,y2f,z2f,vx2f,vy2f,vz2f,x3f,y3f,z3f,vx3f,vy3f,vz3f,ticks
-3.9391944,34.014366,4.155935,11.033708,39.031883,34.563843,23.873344,0.21914,-0.6850514,0.20570624,14.141319,-24.69561,30.073708,-5.2646637,-0.5349283,-4.514671,-1.9418197,16.108927,-26.153856,37.40554,-6.140877,0.5537834,-0.96057415,4.645705,-3.811118,30.247494,6.029926,39.349075,33.25957,24.220192,0.11408477,-0.6886968,0.16001464,-26.01261,24.810043,-8.0730915,-0.6684403,-1.722065,-0.7552182,-24.76982,32.672863,1.9426765,0.7429447,-3.409584,3.6353366,38
-9.563267,11.742576,-8.802126,10.99908,19.553108,43.73719,22.990005,-0.5821152,0.5287385,-1.0954804,15.21183,-35.258995,-43.54508,-22.903793,-0.3039695,-0.1949274,0.1299399,26.467344,-12.983913,35.035614,-26.49259,0.96768737,0.7382504,1.0915853,-10.430897,15.547155,-10.775005,4.3721733,43.02896,-4.999538,7.279345,-6.5935574,6.717223,-37.945946,-42.487675,-20.843655,-0.09243944,0.33083016,0.18577562,2.2810812,46.100178,-6.4818244,-2.420887,3.3959017,-2.1872463,269
15.296309,6.2226577,-21.522957,29.407114,34.786163,26.790741,-27.875387,-0.755023,0.23037195,-0.5872078,11.875706,48.237717,26.581123,3.2018318,-0.1413965,-0.05285932,-0.009280788,29.61777,-37.134953,-34.70389,-39.895313,-1.0689979,0.13874993,-0.20708159,2.615831,7.9985695,-30.841137,29.24011,26.869808,-24.994173,12.900112,-5.93548,0.90584254,27.375328,27.612167,-25.475775,-35.035362,14.363462,-3.9476495,-48.76795,-30.486267,-42.053455,-0.6357325,0.48029876,-0.110362686,272
-20.24522,-20.60392,16.093603,28.161688,-37.13931,-14.850586,40.82406,0.71938354,0.9021681,1.5356883,24.739014,11.640144,-6.706661,26.312683,0.062540054,-1.6885138,-0.15488863,14.757404,-35.236496,-40.25451,-18.855936,0.07312363,1.5668061,0.66092384,4.0864806,-19.64693,52.117958,-13.697356,10.008132,59.59438,1.0159658,0.911614,1.0638661,-28.484135,-15.024869,54.61971,-1.5480574,0.6839148,1.214456,54.440933,-53.924053,42.139782,2.2071226,-2.428311,-0.7342348,866
-3.2335052,20.94421,7.429244,19.649443,25.436172,34.5373,6.0590096,-1.1288027,1.3852755,-0.5789303,12.0236,-1.5410004,34.97641,12.995106,-2.4332185,0.28126287,-2.902702,12.723,-33.595688,-6.6810837,3.2336159,0.7077925,-1.2988812,-0.27557003,-119.84444,68.76398,-145.5502,-191.40276,51.597183,-156.38968,-1.7176913,-0.8185683,-2.6741676,-177.11658,48.342094,-164.4658,-0.1819932,1.249287,1.48578,8.986049,106.35266,-115.795135,-0.5102041,1.1899345,-1.1869287,2748
22.90665,14.528439,-22.809784,10.584625,35.895935,-4.6534767,-15.993385,3.089857,-1.9036198,-1.0664444,13.255401,-6.6777115,-1.0608749,-3.8796005,-0.115178235,-0.204406,0.053532116,26.354208,39.501724,49.299667,-48.55637,-0.07420122,1.0417943,1.1469818,23.92188,14.163919,-22.76776,39.108074,-6.617973,-17.121515,3.0295794,-1.8382121,-1.0820271,-6.7594852,-1.2645296,-3.8428776,-0.041952964,-0.18355817,0.016884072,39.41705,50.37426,-47.338882,-0.08682216,1.0050385,1.1716734,21
-14.390396,21.760977,7.611023,11.475666,-32.883392,35.461357,6.9153595,-1.0182469,-0.042669922,0.54354906,20.99794,3.0240173,-1.4260826,34.51542,1.4163754,1.3616556,1.3204967,29.893393,-13.311813,31.24765,-18.59771,-2.0659895,-0.5128937,-0.057368755,-258.3512,92.88684,185.76178,-295.93457,79.17398,166.33711,-22.179928,-2.6104097,14.683603,-184.18494,120.30527,225.5801,0.22644988,1.3616712,0.12902693,-294.93402,79.18128,165.36815,6.8935294,0.47281575,-4.6486263,7033
-4.004457,-1.9232858,13.85902,25.003544,-44.8163,0.35448074,15.148628,-2.2948158,-1.0549111,-0.23658724,17.280746,6.131672,-31.90481,11.233295,-1.4447007,1.7840358,-1.2243403,17.114538,26.671257,25.780472,15.195137,-0.9137273,-1.9822831,-1.6179669,-28.30815,-8.036032,-1.2147951,-70.66167,-16.099144,10.524424,-1.1710796,-1.0706996,-0.43065307,-13.728114,4.0776043,-5.7201223,-0.15740927,2.3776727,-1.1603537,-0.53466433,-12.086555,-8.448687,-3.855247,-2.558619,-1.3990535,297
-0.67876565,-19.948174,3.2971535,13.188306,-38.385944,-48.48015,3.7167015,2.084207,-0.3889098,1.9791945,12.456765,17.245499,16.430695,11.408703,-0.07928294,2.5354118,1.8484892,28.892204,19.104149,-27.795065,-5.233944,0.5755283,1.0387155,-0.20415069,22.479834,2.9409652,27.584572,27.28864,-41.91422,40.71433,3.2065506,1.1030126,0.99475056,15.617307,50.992397,42.98951,-0.004225321,0.67441416,0.89569736,24.533558,-0.25528303,-0.95013005,0.030857094,1.1600666,0.65600747,465
7.921649,-13.315138,-3.8506393,23.230476,29.321571,-7.7850227,35.046677,-0.1180163,-0.11686525,-0.11911574,26.959808,-10.45546,-32.16704,-42.836178,0.32517272,1.6931493,-1.0517691,29.259165,4.898834,0.006652832,-3.7624168,0.5827557,-1.2287538,1.6962531,311.35248,78.50838,239.65721,321.37433,60.095512,282.65497,1.0508022,-0.21289437,5.47289,297.74655,116.390175,174.59518,0.3517812,1.5250149,-0.1530704,314.93655,59.039448,261.72147,-0.36975423,-0.9975927,-3.5716295,20944
24.859512,-2.2525775,-13.844893,27.4329,44.082275,9.984528,-18.269741,2.8471994,-0.72393036,-2.602352,15.021759,2.0302773,-25.600178,24.318321,-1.8627923,0.37330848,0.8700186,28.405552,28.46598,8.857918,-47.58326,1.3286718,1.8752514,0.27798542,629.0238,350.91772,-408.14307,1012.7383,286.1986,-496.96494,1.6007428,-0.64911616,-3.1381142,-119.93356,472.0017,-214.26187,0.121515624,0.8246927,-0.5316724,994.2666,294.55292,-513.2024,1.4830848,1.5642899,1.5366598,11876
15.989108,25.168121,-2.3495536,14.045434,29.837402,29.856316,-22.64629,1.4475762,-1.4468033,-1.6499778,28.65645,-21.889109,49.761353,-25.135862,0.79529804,-2.4285283,0.45928687,29.20613,40.019028,-4.1133003,40.73349,1.6467693,0.1442561,0.7702773,58.812115,-27.012655,5.844673,33.163944,-41.556145,-8.746236,1.5188463,-3.622975,3.7420459,57.808933,-46.17049,-13.06829,1.8912747,-1.1626673,-0.5038212,85.46347,6.688674,39.348545,0.53714514,-0.05124244,-0.8778041,802
24.41708,-20.925724,-7.97309,21.264662,6.5956306,-7.93684,16.073631,0.28769913,-0.26246852,-0.6007304,12.72397,36.869102,-11.668682,-38.587524,0.23623657,3.2004404,0.042791367,24.615574,29.786499,-43.171646,-1.4053764,-0.0022763808,-1.7932105,-2.2766829,275.09375,-358.20026,-2330.844,538.31934,-358.54602,-3072.4204,1.0647095,-0.7939731,-1.6274543,-253.16756,-323.10367,-817.1926,-0.054547165,-0.22080669,-0.60085726,540.12946,-392.95108,-3102.9187,-0.5232064,0.43440014,-1.057021,44507
20.776768,8.210197,2.1367404,15.328058,5.016361,47.9028,-1.7584496,0.036456607,2.4490004,0.45193866,10.104084,8.438404,-1.2342987,-6.2289658,0.23938873,2.067279,-1.3048388,27.868969,48.875534,-22.03791,14.397636,-0.29468694,0.31153792,0.16361788,12.487488,186.25798,3.1988692,32.570663,179.70209,21.836927,-0.6817747,-0.38847622,-0.66091555,-6.721212,188.55157,-3.849728,-3.6092706,4.766138,-0.4054753,11.613013,190.52023,-8.390593,1.4956979,0.8936743,0.44962308,2939
-7.9697084,-7.7008758,-10.125555,19.711014,-18.380774,-32.53833,-27.389313,-0.40854263,3.251583,-2.5108356,15.494028,35.899315,44.0896,23.098877,2.2556987,0.7190037,0.7293876,28.538857,-41.427666,-34.653896,-26.08623,1.5520128,0.43902037,1.5989282,132.25993,174.02844,-1.2442974,130.23503,183.81834,-0.5498296,-0.7065848,-0.38549757,1.1407229,106.67336,167.03644,-15.070793,0.3796926,4.6479754,0.13331342,159.87141,171.23051,11.887731,2.7763677,0.8179793,-0.599489,2745
-3.4130454,-20.54914,2.46815,24.290962,-24.820042,23.433891,-9.092987,-0.8862217,-0.53996277,-0.0071926694,13.887724,-12.894672,-37.406807,23.10588,0.6164217,-0.3520751,1.1310439,29.283817,27.475578,-47.674507,-6.608444,-1.7959423,-0.19848292,-0.25212914,-110.676926,-59.527374,11.084309,-115.622856,-56.217896,12.523817,-1.0281131,3.1499038,2.2316208,-111.99454,-58.324703,5.1544304,-8.132694,-2.608014,-5.20931,-104.41336,-64.03952,15.574677,2.4709847,-2.1893666,0.897663,2271
-19.900421,12.518176,10.459122,29.468866,-22.303032,-1.6180458,-22.440142,0.36904815,-0.77084154,-1.2328058,22.957466,-23.819643,-0.7837715,20.265266,-0.1850224,-1.0749415,-0.9061558,28.665125,-13.578587,39.956345,33.55224,0.99628735,-3.16406,-2.4786205,-18.377937,6.2439127,4.543714,-20.880133,-4.270824,-25.847921,0.3810533,-0.62063646,-0.54457754,-24.106714,-3.7518892,16.000174,0.07765153,-0.43770257,-1.3368968,-10.146966,26.75445,23.47889,0.7735742,-3.8288324,-2.8411717,76
