cmx,cmy,cmz,m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,cmxf,cmyf,cmzy,x1f,y1f,z1f,vx1f,vy1f,vz1f,x2f,y2f,z2f,vx2f,vy2f,vz2f,x3f,y3f,z3f,vx3f,vy3f,vz3f,ticks
10.826589,-17.06118,-3.663971,19.507446,2.754933,1.235983,-2.7993207,11.9194565,-18.704796,14.30529,24.204605,-0.8806,-2.349106,0.028606415,22.675417,-37.633682,34.150932,20.479324,0.4944785,-0.77086484,0.4618638,179.31314,-204.80571,-107.77287,148.35126,-219.81042,-70.05328,1.9777069,-1.6966637,-1.5112047,179.31314,-204.80571,-107.77287,199.3679,-203.549,-126.99928,0.5922436,-3.4195447,-0.69660455,179.31314,-204.80571,-107.77287,190.22023,-191.05765,-126.26603,0.0913625,1.192036,0.22805345,6258
21.682337,-23.856413,0.20387268,33.101776,-0.043970615,0.41201383,-0.36758292,15.993452,39.714203,31.461815,-15.838169,2.0634181,-0.32364213,-1.3243868,10.178051,13.836933,-40.305656,0.15610886,-1.636533,0.26442656,1.0988237,173.64545,53.677414,-181.0758,143.30736,132.9786,-168.09262,0.9771911,-0.27274635,-0.82483816,173.64545,53.677414,-181.0758,172.55939,26.28593,-181.42749,0.25367787,1.6767019,-0.48417416,173.64545,53.677414,-181.0758,205.06956,1.7677006,-193.7073,-0.9681557,-1.4201005,0.75262934,10000
17.432476,0.17899323,31.25496,47.110085,-0.0010261153,0.27163264,-0.10627788,10.618549,13.311256,-15.474274,-29.60267,-0.85411745,-0.21943273,2.4373908,26.61663,9.896309,10.633766,10.342949,3.1531887,1.2593389,0.41304398,29.042679,21.922073,30.179565,21.898434,22.977108,20.060524,2.2284787,-0.9770234,-1.6352118,29.042679,21.922073,30.179565,5.1441183,5.908183,42.608273,0.6002119,2.6003032,3.4269624,29.042679,21.922073,30.179565,60.08548,36.880924,27.869902,1.1127843,0.9522244,1.0196285,435
19.102835,-36.21463,-24.171656,16.13913,-0.94545716,-1.9632978,2.1465726,16.545149,-30.043829,-27.183384,-44.315315,-3.7586112,-0.60810375,-1.751514,29.983215,-37.16339,-12.56039,1.378273,0.43371,-0.50122285,-0.6589865,-87.91437,-59.891323,-14.482939,-46.69252,-70.19549,-1.8596079,4.7137284,-5.926653,-0.3836288,-87.91437,-59.891323,-14.482939,-161.59885,-45.580082,-41.864918,-2.1811378,-0.48099557,0.80682796,-87.91437,-59.891323,-14.482939,-55.45175,-63.89839,0.27571255,-4.0423284,1.9537584,-0.45868123,870
17.897959,11.602413,49.32405,43.298424,0.62124485,0.036647502,0.34398603,14.042679,-35.910267,-9.334225,-27.533699,0.3686947,0.18097706,-0.30943358,29.252838,9.599773,-40.93991,47.38137,0.36678627,-0.39684412,-0.7107405,42.782665,-17.426336,-1.3334303,44.488388,-27.286993,-2.9821668,24.937382,16.210325,-30.33065,42.782665,-17.426336,-1.3334303,41.073776,3.1705446,-0.20913273,1.8667417,-2.5386574,2.460769,42.782665,-17.426336,-1.3334303,42.785835,-28.162561,-0.80899155,-15.229849,-8.986947,16.727308,1954
14.212114,37.277565,9.123211,31.16594,1.4660523,1.3668547,-0.016203914,27.389853,-11.503101,-19.586313,40.158516,0.048364643,-0.51923734,0.052382596,24.657005,-25.161404,-6.446129,8.313389,2.1294875,3.0821877,-1.1763434,126.81008,132.92586,-17.936783,147.40605,132.77258,8.937905,1.0201465,1.4814446,0.37137565,126.81008,132.92586,-17.936783,121.83592,116.52405,-9.617881,0.45705962,-0.46232894,-0.19505131,126.81008,132.92586,-17.936783,111.18825,149.48093,-53.130375,1.9325165,2.9529188,-1.1248862,2298
26.4281,-16.980042,41.70185,-1.2708321,0.08289243,0.2843815,-0.06737176,13.841749,-3.083313,18.87819,25.07579,-2.0627756,2.0682287,1.8846221,21.024212,-5.4836617,25.335129,33.65943,1.8515955,-0.5312016,-1.4500092,-7.8073783,35.287224,15.110065,-5.9647474,40.173088,17.87803,4.3799515,5.2799983,1.3087062,-7.8073783,35.287224,15.110065,-9.221368,35.082634,14.116129,-12.053943,4.351537,2.9942806,-7.8073783,35.287224,15.110065,-8.236018,30.605942,13.336037,3.0279605,-8.3141165,-3.9103532,236
27.946095,40.508858,39.40605,46.423744,-0.29257876,0.284836,0.07042456,11.911711,-20.059908,29.834244,-10.661083,-1.0497166,-0.2237574,0.3321252,11.957878,1.0985985,42.84028,-31.520432,-0.3337903,-0.11673304,-0.035413176,-1.0555954,37.19922,5.172781,32.53762,43.957863,43.882458,-0.65459245,0.23552257,-0.37888217,-1.0555954,37.19922,5.172781,-16.951189,32.755276,-13.51159,18.646776,-24.385214,16.60478,-1.0555954,37.19922,5.172781,-18.753218,34.884525,-14.852526,-19.108196,24.066685,-15.195192,343
14.089863,-30.92156,-46.99773,46.03913,1.5740777,-0.8739509,1.4074633,14.732967,9.711777,-25.093037,-0.81376266,-1.4159098,-1.1683829,-1.1918416,12.291432,-20.360321,-28.191185,-23.27155,0.81504375,-1.243314,1.913585,-4.912772,-66.0776,24.454067,15.949863,-67.6631,60.583664,0.8266694,-0.659638,-0.5433482,-4.912772,-66.0776,24.454067,-18.513931,-75.607834,51.340324,0.4214967,-1.5279117,2.8080258,-4.912772,-66.0776,24.454067,-12.174249,-54.96185,-38.56179,-0.53057605,-1.0580385,-0.64455664,609
20.048164,-46.605736,5.2258606,46.788597,1.2047815,-1.3160081,-2.2930794,23.181168,-22.630804,12.056889,21.016006,0.39477685,0.26104146,-0.032251146,19.215523,14.441589,-35.19376,16.921928,0.07855415,-1.6856349,0.58908033,23.20718,-68.75892,-12.998581,18.375408,-59.618526,-32.914234,-9.07157,-21.673187,-11.441704,23.20718,-68.75892,-12.998581,18.854334,-58.052147,-31.81071,9.831909,16.997187,8.433632,23.20718,-68.75892,-12.998581,32.39179,-88.60608,25.729204,-0.58454466,-0.6364517,-0.07891675,1499
22.607155,-40.858006,24.485657,1.0481949,-2.2055323,0.5476287,0.3424524,27.637287,-39.004295,6.0005417,45.17485,-2.6254618,1.5153446,0.6193075,26.29261,-8.579117,-39.622307,26.827034,1.4768963,-0.8873706,-2.4630456,-89.47481,18.610163,-0.6854782,-151.45868,53.859577,43.918736,-3.290196,5.1268864,-3.0618572,-89.47481,18.610163,-0.6854782,-148.66248,46.769867,43.675495,-0.7305679,-3.2221649,2.9463174,-89.47481,18.610163,-0.6854782,31.69674,-44.798954,-89.650665,0.41771537,0.15504886,-1.9819432,1070
16.232819,-19.67951,-18.640602,0.8847351,1.2651306,0.38101262,-0.9655317,10.348749,-6.159775,8.045723,16.959305,-1.6494855,1.3755516,1.8684251,29.739784,17.227783,46.039497,-23.186756,0.13804314,-0.7981411,1.3173509,66.42052,-4.038343,331.77963,71.69128,-0.8790058,324.93024,-3.4260383,-9.893419,12.021123,66.42052,-4.038343,331.77963,71.86408,0.32007134,323.73453,9.306736,17.50612,-15.848328,66.42052,-4.038343,331.77963,55.70617,-11.556094,346.6741,-1.113894,-0.80312765,0.3938811,9073
24.813795,-20.814508,5.6935616,8.268528,2.8206987,-1.7845125,-0.784039,23.626957,12.157101,41.631096,36.694687,2.273398,0.13573265,0.63874054,27.365917,36.583946,6.481682,34.112076,-2.333614,0.30510876,1.6904852,406.85287,-196.36394,306.3335,433.74777,-207.65833,355.45908,-0.9238585,-0.94409114,-0.1641185,406.85287,-196.36394,306.3335,428.11346,-142.09882,344.31284,1.630778,0.7555356,1.2209924,406.85287,-196.36394,306.3335,358.6974,-239.33469,219.22859,1.6165515,-0.992059,0.6256778,10000
12.112991,44.15838,-9.841633,37.625168,-0.41991314,-0.28170627,-0.4200588,22.815466,33.32878,16.232208,-42.6947,0.18338056,-0.14872171,-0.22080128,14.423311,19.482956,-31.198341,15.040047,-0.3463626,-0.11827316,0.9590138,16.899872,-13.436671,6.0632777,2.55536,-2.6643472,22.614561,-3.7988858,-9.665673,16.043455,16.899872,-13.436671,6.0632777,45.665524,-35.575104,-25.931278,0.13369249,-0.61241525,-0.024929462,16.899872,-13.436671,6.0632777,2.4787278,-2.0705624,21.50655,2.5699675,8.496064,-13.1772175,1586
13.484565,3.5834503,39.599518,-21.47441,-0.33186334,-0.11463862,0.5170607,20.795654,35.02668,8.137928,6.3068085,-2.8269956,-1.0013291,-0.59713984,24.243252,4.675579,-15.509857,31.932709,1.9271137,1.4589502,1.7596358,-159.49316,64.30954,382.87787,-315.5227,-166.44534,611.43365,-1.0349022,0.29036433,0.78056645,-159.49316,64.30954,382.87787,-238.71422,-104.29504,593.40796,-0.0269168,-0.42783156,1.3577542,-159.49316,64.30954,382.87787,75.75744,463.669,-56.208004,-0.083725706,0.7417407,-0.06382489,10000
24.489246,-16.322983,-7.858818,-11.061443,-3.0505764,-1.8072348,3.0253782,24.066809,37.216263,-29.407024,43.697586,-2.2363682,1.7332705,-1.2025194,26.51452,-1.7577477,-33.137405,2.798771,1.2379303,-1.1692107,2.7517004,5.36655,-23.779959,12.955447,-18.569946,-9.271013,-8.755359,-2.9393702,-1.9558411,3.12286,5.36655,-23.779959,12.955447,35.514637,-28.106123,42.77056,-2.3027103,1.7351127,-1.2707043,5.36655,-23.779959,12.955447,-0.845041,-33.96274,4.851139,1.1954354,-1.0336275,2.7235548,15
13.517515,29.51728,40.75618,-29.73013,1.2470225,0.19428077,0.43814686,27.324146,48.44586,-28.738075,-20.86333,-0.33616892,-0.5578741,-0.45214263,13.778288,7.419552,-26.986588,43.83615,-1.8933554,0.29841232,1.6053815,-141.35814,-85.10487,142.81645,-146.59114,-118.59037,184.51752,-1.576744,1.3443524,-0.65143526,-141.35814,-85.10487,142.81645,-116.5154,-101.291595,119.64467,-0.38803867,-0.6525542,0.26502913,-141.35814,-85.10487,142.81645,-160.96785,-35.432648,124.28718,0.9798286,-0.6421266,1.2520943,10000
26.998129,1.8053589,27.986374,46.030495,0.15585189,-0.10194533,-0.11521951,17.914795,-42.175163,17.286095,-30.169756,-2.358435,-1.19456,0.6040093,18.12297,-12.714775,-12.494923,-8.786274,3.383397,-0.82258224,1.7899985,-17.27974,10.18635,3.1602905,1.9586396,27.865423,45.88242,0.13628021,-0.12886311,-0.16692449,-17.27974,10.18635,3.1602905,-44.61433,16.007996,-29.500238,-2.288141,-1.2376877,0.6698785,-17.27974,10.18635,3.1602905,-9.183531,-13.314371,-6.9013104,3.3430672,-0.73985016,1.8019118,21
16.577765,-9.282337,15.446098,4.9510345,-0.13739203,0.19831488,-0.61510146,11.146143,2.885704,11.991913,-31.954449,-0.7878932,-3.2811785,0.5925301,24.95214,-23.754715,-48.011887,-23.251873,1.4687788,0.2217144,-1.4908181,212.38603,-272.16107,-393.65048,324.53656,-261.09546,-407.9974,0.80568016,-0.05077225,-0.20741558,212.38603,-272.16107,-393.65048,79.699326,-253.65007,-347.70648,0.10059943,-0.6144396,-0.48712203,212.38603,-272.16107,-393.65048,232.92215,-301.7376,-425.24753,0.44532683,-0.8040341,-1.2793974,10000
23.630295,42.47592,29.386337,2.8109741,-2.096974,-1.5455436,-1.3607111,11.955452,43.589752,29.517769,-19.35383,0.080472946,1.3545079,4.699394,16.94462,8.229446,-38.17788,22.372017,-0.18054508,2.0916436,1.1729627,28.92577,8.556858,7.1854396,36.866608,25.44798,-3.313133,-0.95688957,-0.2965078,-2.6227188,28.92577,8.556858,7.1854396,42.114952,31.793005,-0.9866092,-2.2856102,-1.3332742,7.2877626,28.92577,8.556858,7.1854396,7.795748,-31.570412,25.85606,-0.101046756,2.2461805,1.1066583,61
