cmx,cmy,cmz,m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,cmxf,cmyf,cmzf,x1f,y1f,z1f,vx1f,vy1f,vz1f,x2f,y2f,z2f,vx2f,vy2f,vz2f,x3f,y3f,z3f,vx3f,vy3f,vz3f,ticks
-31.598913,9.190422,10.747448,10.229989,-40.58482,-25.544518,12.213783,-1.3415207,-0.7513347,-0.1830514,14.702395,-22.613007,43.92536,9.281113,-1.3796961,0.37468144,0.41786256,-78.09987,4.7220497,14.879376,-83.97453,-38.126373,6.4339337,-1.1981994,-0.02655203,-0.12669666,-72.22521,47.570473,23.32482,-1.4794173,-0.12962534,0.37865058,690
-4.2723904,-1.3673162,24.717926,12.33122,-12.051052,-20.730978,37.366257,-1.2412452,0.5582349,0.5896885,20.313992,3.5062714,17.996346,12.069595,-0.27711496,-0.50759643,-0.3518913,-1607.7463,-263.55896,34.358967,-1616.4379,-281.74225,47.862663,-1.1809716,0.69615716,0.49410257,-1599.0547,-245.37567,20.855268,-0.3136955,-0.5913143,-0.29387394,50000
1.0795422,17.135757,21.670652,28.844398,-3.2089157,-14.907463,-6.0321693,-0.2759098,0.026286704,0.49012482,12.625839,5.368,49.178978,49.373474,1.8614017,0.6597844,-1.2206964,919.4026,496.79285,-103.66646,962.9199,639.2334,-7.420068,0.5441267,0.31327212,-0.12183931,875.88525,354.35226,-199.91284,-0.012012445,0.0041509285,0.17736392,50000
