cmx,cmy,cmz,m1,x1,y1,z1,vx1,vy1,vz1,m2,x2,y2,z2,vx2,vy2,vz2,m3,x3,y3,z3,vx3,vy3,vz3,cmxf,cmyf,cmzf,x1f,y1f,z1f,vx1f,vy1f,vz1f,x2f,y2f,z2f,vx2f,vy2f,vz2f,x3f,y3f,z3f,vx3f,vy3f,vz3f,ticks
4.133067,-16.034466,4.453058,29.458982,5.3402557,-22.137016,-47.610928,-9.168065E-4,0.045931157,-0.19333433,12.492855,41.491684,6.842018,32.736282,-1.2431474,-0.6355977,0.3260188,10.875688,-34.43274,-32.808395,28.233818,-0.6430745,-0.009414673,-1.2970896,-132.27135,-60.05291,-113.66381,-117.52443,-50.175037,-88.16553,-0.109280825,7.6537733,-1.8094091,-162.18199,-78.48906,-164.50835,0.8875362,0.48698837,-1.0851396,-117.10761,-51.494633,-88.31754,-2.7970576,-21.906294,4.701365,6264
7.152313,-28.114492,-7.4958663,12.298965,34.743324,-24.580467,-45.4141,-1.1477746,1.4605204,-0.1445463,10.268686,11.100433,-47.744537,35.50512,-0.9570504,1.1823963,1.0991241,26.712954,-24.386818,-12.018471,-12.578617,0.7238793,-0.8250776,0.65883386,-88.36925,132.55121,481.65967,-73.697975,217.6547,529.5317,-0.35820976,1.6769958,1.4977299,-109.83167,86.13169,447.14838,-0.71964043,-0.99011135,2.1345506,-81.578064,93.86722,468.29898,0.2690952,-0.089611635,-0.49531585,17813
-4.507823,15.252655,16.293816,12.699732,23.225311,-8.107704,6.9726334,-2.05537,-1.249974,-1.5711615,21.879406,-0.5427971,31.408401,43.71721,1.5330093,-0.075469635,-1.3535597,10.222895,-36.205982,22.457268,-1.8083992,0.3119201,-1.8698682,1.1959398,27.558912,-148.51956,-147.00803,-164.83873,4.171734,-11.727942,-0.3334402,-0.03476981,-0.130014,149.83691,-211.89687,-207.09898,0.44734472,-0.74288917,-1.8045285,97.67855,-237.83351,-222.19713,0.49637312,-1.9510599,0.3708066,4273
12.574434,9.290828,-19.859573,10.811948,28.493813,-39.53428,-44.726254,1.8329616,-1.0980439,-0.94326544,12.611399,-17.901005,27.251884,26.136124,0.48326322,-0.098662384,0.6166277,16.935558,27.130493,40.154877,-40.988586,-0.21941185,-1.7875123,1.3057823,54.201324,-50.917114,-1.7643318,118.37708,-69.02876,-76.49354,1.1970055,-0.24192603,-0.16200717,37.456345,-39.36094,11.859879,0.6375611,-2.709952,-0.03993925,6.770539,-44.361633,59.340664,0.07169229,-0.3895232,1.2959391,1194
1.2952232,9.269752,7.868646,17.292156,-35.019684,15.939957,21.11876,-0.6791705,-1.4328301,-1.331425,23.406273,41.97077,37.23413,-45.71526,-0.5741397,-0.08064171,-0.18561402,15.790128,-3.0654182,-25.364834,48.20244,-0.24199979,-0.17344563,-0.06965269,-29.043186,-23.134832,-34.92566,-36.487774,-24.239223,-33.718227,4.6758356,6.617763,-32.035233,-36.95149,-24.888208,-31.685225,-3.5877244,-7.8036785,21.34194,-13.690293,-20.277063,-39.373528,-1.6392503,2.4582875,1.6437684,1407
14.263121,14.586836,16.009197,23.274117,48.27545,40.23844,-15.374912,2.2838328,0.2710346,0.49644735,29.396717,-38.99716,0.28396988,48.774925,1.2154106,2.1247885,0.45543534,15.116573,33.51107,3.2380943,14.627579,0.50800794,-0.68218064,0.66000235,164.08652,103.050354,71.95489,91.16118,151.13826,91.22359,1.1112367,2.4176779,0.2051106,190.33017,97.69975,74.06358,1.752133,0.23776478,0.5191171,210.76817,60.313065,50.577477,1.2696445,-0.31761095,0.98471504,2158
-4.4095736,30.18,-4.126193,21.783554,28.143814,43.12937,24.182625,0.5422415,0.112946875,1.8269743,18.062527,-29.579103,2.8663864,-36.990746,2.2498217,-0.0010440001,1.0137326,19.577433,-11.79343,44.544243,0.42954254,-0.48547536,-1.0708691,1.4774858,65.0562,2.091947,137.64842,124.25507,-17.0858,103.00086,1.4718521,0.06377671,2.7066262,104.78429,-9.73981,104.93799,1.161587,-0.7263128,-0.59184974,-33.87078,33.10145,205.00642,-0.5158124,-0.34701136,1.9800476,1904
23.279854,-0.81719846,10.214396,10.01143,38.665,-31.112873,38.374367,0.3588983,-0.27763376,-0.45574608,23.73663,20.641357,-4.1512833,27.06842,0.8572508,-2.1977847,-1.2494514,20.609493,10.533203,32.81256,-34.7996,-0.030376796,-0.17205271,-0.03300413,50.35595,-71.58861,-33.71682,58.170586,-96.6733,-22.354065,1.3122323,-4.451868,-0.46507686,36.037033,-42.9076,-35.59118,0.07182497,-0.8078313,0.47766486,56.86023,-75.18492,-43.205215,0.41112703,0.2548053,-2.017647,1300
13.421989,-28.59812,-6.939306,18.47321,31.201706,-39.023285,-18.14822,-2.1792626,-1.5010273,3.2929487,29.280832,30.514473,-29.518753,-8.256035,1.604178,4.9915543,2.3823614,26.015728,-21.45021,-17.252316,5.586338,-0.6895423,0.05898714,2.8235235,10.943797,-18.97962,12.752902,18.484512,-34.597343,10.968964,-1.6836965,1.9033089,4.581883,37.512257,-4.883172,3.87038,0.5189866,2.984517,1.8220041,-23.165379,-17.458345,23.419361,0.17995502,-0.09942848,2.538963,133
16.247593,-9.607252,27.189802,19.806623,39.41407,-48.99075,23.707336,-0.51193297,-1.6933149,1.432689,27.009258,-6.4524536,16.503166,12.587212,0.1150136,1.5182934,2.0908108,14.600798,15.781158,3.6658287,45.274857,-0.30612552,0.10193796,0.35092402,-148.70557,112.36081,1240.7666,-120.950935,108.629974,1246.8971,-1.1193794,0.5602583,-1.6382172,-127.00337,119.530846,1239.0687,1.9162226,-0.97490823,3.7768075,-198.16238,108.9216,1236.3337,-2.8140528,1.656916,1.3979139,16615
-2.2729392,-20.43126,7.3805175,18.559057,-41.523514,-44.225674,44.15117,0.58470345,0.96795464,0.89124435,14.930882,1.9784088,-13.864529,5.2878685,0.7888999,1.6643883,-1.3222848,11.758117,32.726288,-3.2035713,-27.297485,-1.141276,0.6266243,0.9435688,-2.1867352,-9.947707,9.642335,-34.633022,-33.965343,51.61401,0.8129727,1.1283904,0.6421848,14.556527,1.8013161,-11.602058,10.527869,-8.572845,-2.6211152,13.516291,2.3209066,-11.084948,-13.868473,13.373003,2.985987,195
